Dataset,Model,class_ent,eq_num_attr,gravity,inst_to_attr,nr_attr,nr_bin,nr_class,nr_cor_attr,nr_inst,nr_norm,nr_outliers,ns_ratio,Processing Units Number,Model Capability,Solution Stochasticity,Loss Margin Behaviour,Input Distribution Modelling,Fitting Regime,MCC
Social Network Ads,SGD,0.940588414019384,3.167499702596297,25727.98378440026,200.0,2,0,2,0.0,400,0.0,0,8.440714866762034,6,3,2,4,1,3,0.0085182383063888
UAVIDS-2025,AdaBoost,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,150,9,3,3,1,2,0.6350019876407236
UAVIDS-2025,Bagging,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,12217050,8,3,1,1,2,0.9388609947752904
UAVIDS-2025,BernoulliNB,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,150,1,1,2,3,1,0.3110079337648888
UAVIDS-2025,DNN,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,48,6,2,2,1,3,0.8404612116231738
UAVIDS-2025,DT,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,244341,5,1,1,1,2,0.9315966860622532
UAVIDS-2025,ExtraTree,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,244341,5,5,1,1,2,0.9336150813275808
UAVIDS-2025,FT-Transformer,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,384,7,2,2,1,3,0.9288623610834116
UAVIDS-2025,GaussianNB,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,295,1,1,2,3,1,0.361973912345029
UAVIDS-2025,KNN,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,145,4,1,1,2,1,0.918186355845334
UAVIDS-2025,LDA,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,580,2,1,1,4,1,0.6905270954838503
UAVIDS-2025,LR,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,150,3,1,2,1,2,0.6912943719003876
UAVIDS-2025,LightGBM_ExtraTrees,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,25300,9,5,2,1,2,0.8945098293781403
UAVIDS-2025,LightGBM_RF,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,25300,9,4,2,1,2,0.9354072864445784
UAVIDS-2025,LinearSVC,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,150,3,1,4,1,2,0.7410975639070277
UAVIDS-2025,MLP,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,100,6,2,2,1,3,0.6658034358859891
UAVIDS-2025,PassiveAggressive,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,150,3,2,4,1,4,0.6144366290927566
UAVIDS-2025,Perceptron,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,150,3,2,5,1,4,0.4969882999396855
UAVIDS-2025,QDA,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,2320,2,1,1,5,1,0.5833156185045195
UAVIDS-2025,Ridge,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,150,3,1,1,1,1,0.6887404722827213
UAVIDS-2025,SGD,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,150,3,2,4,1,3,0.6278763282705658
UAVIDS-2025,TabICL,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,27552258,10,2,2,1,5,0.9341766191086406
UAVIDS-2025,TabNet,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,96,7,2,2,1,3,0.6986106181028391
UAVIDS-2025,TabPFN,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,53153144,10,2,2,1,5,0.9339844991232444
UAVIDS-2025,TabTransformer,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,348,7,2,2,1,3,0.874787054269522
UAVIDS-2025,XGBoost,2.31413732457578,5.057254954872176,140378.79317439356,4212.793103448276,29,12,5,0.0541871921182266,122171,9.0,27,5.510876682324816,38100,9,4,2,1,2,0.9455426162647316
UNAC,AdaBoost,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,150,9,3,3,1,2,0.9224622988180288
UNAC,Bagging,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,38850,8,3,1,1,2,0.9084816545760044
UNAC,BernoulliNB,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,66,1,1,2,3,1,0.4729228071637661
UNAC,DT,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,777,5,1,1,1,2,0.8637657432886802
UNAC,ExtraTree,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,777,5,5,1,1,2,0.8778856442390968
UNAC,GaussianNB,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,129,1,1,2,3,1,0.6265125588542573
UNAC,KNN,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,147,4,1,1,2,1,0.7039543271404304
UNAC,LDA,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,294,2,1,1,4,1,0.9145598451088728
UNAC,LR,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,66,3,1,2,1,2,0.844247812011654
UNAC,LightGBM_ExtraTrees,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,75900,9,5,2,1,2,0.8517241634984363
UNAC,LightGBM_RF,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,12500,9,4,2,1,2,0.8207171004816811
UNAC,LinearSVC,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,66,3,1,4,1,2,0.8969697136820994
UNAC,PassiveAggressive,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,66,3,2,4,1,4,0.6026862202615609
UNAC,Perceptron,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,66,3,2,5,1,4,0.2970843474706052
UNAC,QDA,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,756,2,1,1,5,1,0.9026885221640883
UNAC,Ridge,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,66,3,1,1,1,1,0.9145598451088728
UNAC,SGD,0.9629335352469284,2.939332304520088,1965716.8132784516,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.918825044447929,66,3,2,4,1,3,0.4527385373770199
X-IIoTID,AdaBoost,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,300,9,3,3,1,2,0.9709150494443536
X-IIoTID,Bagging,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,82083350,8,3,1,1,2,0.9973008625599312
X-IIoTID,BernoulliNB,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,260,1,1,2,3,1,0.8942114452562644
X-IIoTID,DNN,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,48,6,2,2,1,3,0.7013571830577445
X-IIoTID,DT,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,1641667,5,1,1,1,2,0.996289045184414
X-IIoTID,ExtraTree,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,1641667,5,5,1,1,2,0.9957573613027773
X-IIoTID,FT-Transformer,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,384,7,2,2,1,3,0.9858188167792216
X-IIoTID,GaussianNB,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,518,1,1,2,3,1,0.0
X-IIoTID,KNN,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,1419,4,1,1,2,1,0.9573418296591002
X-IIoTID,LDA,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,8643,2,1,1,4,1,0.0
X-IIoTID,LR,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,260,3,1,2,1,2,0.0
X-IIoTID,LightGBM_ExtraTrees,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,25300,9,5,2,1,2,0.9899494252326958
X-IIoTID,LightGBM_RF,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,75900,9,4,2,1,2,0.9949748582939274
X-IIoTID,LinearSVC,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,260,3,1,4,1,2,0.0
X-IIoTID,MLP,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,50,6,2,2,1,3,0.7415918237012002
X-IIoTID,PassiveAggressive,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,260,3,2,4,1,4,0.2858025883287565
X-IIoTID,Perceptron,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,260,3,2,5,1,4,0.0900668032305721
X-IIoTID,QDA,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,17028,2,1,1,5,1,0.0151198310575346
X-IIoTID,Ridge,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,260,3,1,1,1,1,0.946824026279826
X-IIoTID,SGD,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,260,3,2,4,1,3,0.0630390962405954
X-IIoTID,TabICL,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,27552258,10,2,2,1,5,0.9937891287762404
X-IIoTID,TabNet,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,72,7,2,2,1,3,0.986558635906058
X-IIoTID,TabPFN,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,53153144,10,2,2,1,5,0.9925342166304176
X-IIoTID,TabTransformer,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,1548,7,2,2,1,3,0.8628058194245067
X-IIoTID,XGBoost,0.9994817596330786,15.010348119721952,829632020624733.6,6363.054263565891,129,95,2,0.0340358527131782,820834,4.0,106,21.59468305728632,38100,9,4,2,1,2,0.9978495610585918
